date,symbol,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_book,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,FISV,0.0,9.4,None,,None,1204000000,1204000000,,,,,,,,,8000000,602700000,None,2170000000,2170000000,449000000,None,None,3582000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2023-12-31,7.04,37205000000,0.0,1071000000,728000000,274000000,11210000000,11210000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,30025000000,30335000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,20444000000,0.0,0.0,0.0,0.0,None,23236000000,873000000,None,162.38,107.12,-23.0189,90890000000,34811000000,33552000000,60221000000,56079000000,26669000000,3241000000,29857000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,1349000000,1349000000,,,,,,,,,8000000,610300000,None,2170000000,2170000000,441000000,None,None,3461000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2023-09-30,7.04,36836000000,0.0,1071000000,728000000,274000000,11439000000,11439000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,23771000000,23684000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,19574000000,0.0,0.0,0.0,0.0,None,23306000000,764000000,None,162.38,107.12,-23.0189,84154000000,28581000000,26629000000,53768000000,55573000000,27139000000,3241000000,29573000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,1082000000,1082000000,,,,,,,,,8000000,619200000,None,2170000000,2170000000,412000000,None,None,3465000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2023-06-30,7.04,37109000000,0.0,1071000000,728000000,274000000,11779000000,11779000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,16897000000,16649000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,18622000000,0.0,0.0,0.0,0.0,None,23321000000,726000000,None,162.38,107.12,-23.0189,77599000000,21444000000,19462000000,46722000000,56155000000,27260000000,3241000000,29991000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,1046000000,1046000000,,,,,,,,,8000000,631300000,None,2170000000,2170000000,425000000,None,None,3340000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2023-03-31,7.04,37017000000,0.0,1071000000,728000000,274000000,11994000000,11994000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,15903000000,15949000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,17939000000,0.0,0.0,0.0,0.0,None,22529000000,586000000,None,162.38,107.12,-23.0189,76548000000,20289000000,18863000000,45594000000,56259000000,26731000000,3241000000,30077000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,902000000,902000000,,,,,,,,,8000000,638600000,None,2170000000,2170000000,652000000,None,None,3585000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2022-12-31,7.04,36811000000,0.0,1071000000,728000000,274000000,12415000000,12415000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,23057000000,23286000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,17376000000,0.0,0.0,0.0,0.0,None,21542000000,592000000,None,162.38,107.12,-23.0189,83869000000,27544000000,26458000000,52181000000,56325000000,25723000000,3241000000,30828000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,893000000,893000000,,,,,,,,,8000000,645000000,None,2170000000,2170000000,469000000,None,None,3303000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2022-09-30,7.04,36241000000,0.0,1071000000,728000000,274000000,12456000000,12456000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,15679000000,16149000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,16594000000,0.0,0.0,0.0,0.0,None,21375000000,528000000,None,162.38,107.12,-23.0189,75640000000,19875000000,18724000000,44497000000,55765000000,25773000000,3241000000,30326000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,883000000,883000000,,,,,,,,,8000000,650800000,None,2170000000,2170000000,545000000,None,None,3194000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2022-06-30,7.04,36829000000,0.0,1071000000,728000000,274000000,13016000000,13016000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,16204000000,16621000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,16113000000,0.0,0.0,0.0,0.0,None,21515000000,600000000,None,162.38,107.12,-23.0189,77212000000,20281000000,19351000000,45242000000,56931000000,25891000000,3241000000,31109000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,863000000,863000000,,,,,,,,,8000000,657200000,None,2170000000,2170000000,439000000,None,None,2911000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2022-03-31,7.04,36538000000,0.0,1071000000,728000000,274000000,13442000000,13442000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,14669000000,15095000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,15515000000,0.0,0.0,0.0,0.0,None,21070000000,552000000,None,162.38,107.12,-23.0189,75470000000,18443000000,17730000000,43328000000,57027000000,25598000000,3241000000,31272000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,835000000,835000000,,,,,,,,,8000000,663900000,None,2170000000,2170000000,593000000,None,None,2860000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2021-12-31,7.04,36433000000,0.0,1071000000,728000000,274000000,14009000000,14009000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,15175000000,15672000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,14846000000,0.0,0.0,0.0,0.0,None,21237000000,508000000,None,162.38,107.12,-23.0189,76249000000,18870000000,18295000000,44299000000,57379000000,26004000000,3241000000,30952000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,933000000,933000000,,,,,,,,,8000000,669700000,None,2170000000,2170000000,496000000,None,None,2793000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2021-09-30,7.04,36303000000,0.0,1071000000,728000000,274000000,14268000000,14268000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,14699000000,15128000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,14442000000,0.0,0.0,0.0,0.0,None,20989000000,449000000,None,162.38,107.12,-23.0189,75767000000,18425000000,17562000000,43183000000,57342000000,25621000000,3241000000,31596000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,841000000,841000000,,,,,,,,,8000000,672700000,None,2170000000,2170000000,479000000,None,None,2663000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2021-06-30,7.04,36668000000,0.0,1071000000,728000000,274000000,14711000000,14711000000,None,None,None,94680000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,14128320000,14943000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,14014000000,0.0,0.0,0.0,0.0,None,20843000000,418000000,None,162.38,107.12,-23.0189,75776000000,17727000000,17251000000,42983000000,58049000000,25732000000,3241000000,31793000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,831000000,831000000,,,,,,,,,8000000,679900000,None,2170000000,2170000000,483000000,None,None,2617000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2021-03-31,7.04,36380000000,0.0,1071000000,728000000,274000000,14995000000,14995000000,None,None,None,94738000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,12897262000,13623000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,13745000000,0.0,0.0,0.0,0.0,None,21204000000,366000000,None,162.38,107.12,-23.0189,74840000000,16440000000,15905000000,41995000000,58400000000,26090000000,3241000000,31851000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,906000000,906000000,,,,,,,,,8000000,681200000,None,2170000000,2170000000,437000000,None,None,2482000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2020-12-31,7.04,36322000000,0.0,1071000000,728000000,274000000,15358000000,15358000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,12831000000,13438000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,13441000000,0.0,0.0,0.0,0.0,None,20684000000,384000000,None,162.38,107.12,-23.0189,74619000000,16219000000,15637000000,41290000000,58400000000,25653000000,3241000000,32330000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,937000000,937000000,,,,,,,,,8000000,680300000,None,2170000000,2170000000,373000000,None,None,2323000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2020-09-30,7.04,35908000000,0.0,1071000000,728000000,274000000,15649000000,15649000000,None,None,None,82817000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,10682183000,11292000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,13141000000,0.0,0.0,0.0,0.0,None,21259000000,365000000,None,162.38,107.12,-23.0189,72372000000,14025000000,13263000000,39683000000,58347000000,26420000000,3241000000,31692000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,869000000,869000000,,,,,,,,,8000000,680800000,None,2170000000,2170000000,400000000,None,None,2512000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2020-06-30,7.04,36088000000,0.0,1071000000,728000000,274000000,16636000000,16636000000,None,None,None,79857000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,14021143000,14755000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,12877000000,0.0,0.0,0.0,0.0,None,21874000000,359000000,None,162.38,107.12,-23.0189,77093000000,17482000000,16760000000,43807000000,59611000000,27047000000,3241000000,31583000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,896000000,896000000,,,,,,,,,8000000,691200000,None,2170000000,2170000000,370000000,None,None,2582000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2020-03-31,7.04,35695000000,0.0,1071000000,728000000,274000000,17004000000,17004000000,None,None,None,78088000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,9376912000,10126000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,12875000000,0.0,0.0,0.0,0.0,None,21968000000,338000000,None,162.38,107.12,-23.0189,72598000000,12933000000,12119000000,39052000000,59665000000,26933000000,3241000000,31843000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,893000000,893000000,,,,,,,,,8000000,694700000,None,2170000000,2170000000,392000000,None,None,2782000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2019-12-31,7.04,36038000000,0.0,1071000000,728000000,274000000,17642000000,17642000000,None,None,None,78829000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,13292171000,13769000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,12528000000,0.0,0.0,0.0,0.0,None,21899000000,287000000,None,162.38,107.12,-23.0189,77539000000,17046000000,15727000000,42682000000,60493000000,26955000000,3241000000,32979000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,1028000000,1028000000,,,,,,,,,8000000,596900000,None,2170000000,2170000000,402000000,None,None,2653000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2019-09-30,7.04,35517000000,0.0,1071000000,728000000,274000000,17737000000,17737000000,None,None,None,86817000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,14223183000,14816299000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,12281000000,0.0,0.0,0.0,0.0,None,22491000000,368000000,None,162.38,107.12,-23.0189,77864000000,17991000000,16661000000,44012000000,59873000000,27351000000,3241000000,32669000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,8441000000,8441000000,,,,,,,,,8000000,399600000,None,2170000000,2170000000,107000000,None,None,989000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2019-06-30,7.04,5702000000,0.0,1071000000,728000000,274000000,2102000000,2102000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,779000000,873220000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,12083000000,0.0,0.0,0.0,0.0,None,14157000000,83000000,None,162.38,107.12,-23.0189,19640000000,10209000000,2054000000,17094000000,9431000000,15040000000,3241000000,2546000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,452000000,452000000,,,,,,,,,8000000,399100000,None,2170000000,2170000000,98000000,None,None,1044000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2019-03-31,7.04,5703000000,0.0,1071000000,728000000,274000000,2117000000,2117000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,779000000,928087000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,11860000000,0.0,0.0,0.0,0.0,None,6263000000,85000000,None,162.38,107.12,-23.0189,11676000000,2275000000,2120000000,9282000000,9401000000,7162000000,3241000000,2394000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,415000000,415000000,,,,,,,,,8000000,404700000,None,2170000000,2170000000,127000000,None,None,1049000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2018-12-31,7.04,5702000000,0.0,1071000000,728000000,274000000,2143000000,2143000000,None,None,None,69382000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,690618000,906624000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,11635000000,0.0,0.0,0.0,0.0,None,5959000000,4000000,None,162.38,107.12,-23.0189,11262000000,2224000000,2010000000,8969000000,9038000000,6959000000,3241000000,2293000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,673000000,673000000,,,,,,,,,8000000,412000000,None,2170000000,2170000000,97000000,None,None,949000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2018-09-30,7.04,5450000000,0.0,1071000000,728000000,274000000,1802000000,1802000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,716000000,917274000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,11349000000,0.0,0.0,0.0,0.0,None,5275000000,452000000,None,162.38,107.12,-23.0189,10748000000,2338000000,2320000000,8087000000,8410000000,5767000000,3241000000,2661000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,348000000,348000000,,,,,,,,,8000000,416400000,None,2170000000,2170000000,95000000,None,None,932000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2018-06-30,7.04,5456000000,0.0,1071000000,728000000,274000000,1833000000,1833000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,524000000,661970000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,11122000000,0.0,0.0,0.0,0.0,None,4806000000,1000000,None,162.38,107.12,-23.0189,10218000000,1804000000,1655000000,7368000000,8414000000,5713000000,3241000000,2850000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,382000000,382000000,,,,,,,,,8000000,421600000,None,2170000000,2170000000,81000000,None,None,878000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2018-03-31,7.04,5454000000,0.0,1071000000,728000000,274000000,1855000000,1855000000,None,None,None,72507000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,508000000,696372000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,10871000000,0.0,0.0,0.0,0.0,None,4604000000,1000000,None,162.38,107.12,-23.0189,10167000000,1768000000,1683000000,7196000000,8399000000,5513000000,3241000000,2971000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,325000000,325000000,,,,,,,,,4000000,425000000,None,2170000000,2170000000,80000000,None,None,997000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2017-12-31,7.04,5590000000,0.0,1071000000,728000000,274000000,1882000000,1882000000,None,None,None,76420000,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,653000000,600000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,10240000000,0.0,0.0,0.0,0.0,None,4900000000,3000000,None,162.38,107.12,-23.0189,10289000000,1975000000,1938000000,7558000000,8314000000,5620000000,3241000000,2731000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,325000000,325000000,,,,,,,,,4000000,429000000,None,2170000000,2170000000,83000000,None,None,898000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2017-09-30,7.04,5612000000,0.0,1071000000,728000000,274000000,1888000000,1888000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,647000000,726207000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,9694000000,0.0,0.0,0.0,0.0,None,5111000000,93000000,None,162.38,107.12,-23.0189,10199000000,1870000000,1850000000,7849000000,8329000000,5999000000,3241000000,2350000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,299000000,299000000,,,,,,,,,4000000,432600000,None,2170000000,2170000000,85000000,None,None,845000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2017-06-30,7.04,5435000000,0.0,1071000000,728000000,274000000,1807000000,1807000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,488000000,586528000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,9462000000,0.0,0.0,0.0,0.0,None,4741000000,95000000,None,162.38,107.12,-23.0189,9685000000,1632000000,1707000000,7294000000,8053000000,5587000000,3241000000,2391000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,308000000,308000000,,,,,,,,,4000000,438400000,None,2170000000,2170000000,83000000,None,None,861000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2017-03-31,7.04,5432000000,0.0,1071000000,728000000,274000000,1838000000,1838000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,446000000,574000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,9241000000,0.0,0.0,0.0,0.0,None,4638000000,91000000,None,162.38,107.12,-23.0189,9696000000,1615000000,1790000000,7272000000,8081000000,5482000000,3241000000,2424000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,300000000,300000000,,,,,,,,,4000000,439800000,None,2170000000,2170000000,110000000,None,None,902000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2016-12-31,7.04,5373000000,0.0,1071000000,728000000,274000000,1833000000,1833000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,526000000,696403000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,8994000000,0.0,0.0,0.0,0.0,None,4562000000,95000000,None,162.38,107.12,-23.0189,9743000000,1728000000,1820000000,7202000000,8015000000,5382000000,3241000000,2541000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,303000000,303000000,,,,,,,,,4000000,445400000,None,2170000000,2170000000,73000000,None,None,830000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2016-09-30,7.04,5375000000,0.0,1071000000,728000000,274000000,1868000000,1868000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,467000000,641243000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,8779000000,0.0,0.0,0.0,0.0,None,4630000000,6000000,None,162.38,107.12,-23.0189,9637000000,1600000000,1548000000,7068000000,8037000000,5520000000,3241000000,2569000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,263000000,263000000,,,,,,,,,4000000,451200000,None,2170000000,2170000000,71000000,None,None,812000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2016-06-30,7.04,5380000000,0.0,1071000000,728000000,274000000,1893000000,1893000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,411000000,543692000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,8565000000,0.0,0.0,0.0,0.0,None,4554000000,6000000,None,162.38,107.12,-23.0189,9530000000,1486000000,1452000000,6888000000,8044000000,5436000000,3241000000,2642000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,283000000,283000000,,,,,,,,,4000000,454600000,None,2170000000,2170000000,66000000,None,None,805000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2016-03-31,7.04,5380000000,0.0,1071000000,728000000,274000000,1909000000,1909000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,388000000,519000000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,8353000000,0.0,0.0,0.0,0.0,None,4449000000,4000000,None,162.38,107.12,-23.0189,9552000000,1476000000,1542000000,6868000000,8076000000,5326000000,3241000000,2684000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,275000000,275000000,,,,,,,,,4000000,463200000,None,2170000000,2170000000,74000000,None,None,802000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2015-12-31,7.04,5200000000,0.0,1071000000,728000000,274000000,1872000000,1872000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,429000000,588825000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,8064000000,0.0,0.0,0.0,0.0,None,4293000000,5000000,None,162.38,107.12,-23.0189,9340000000,1506000000,1502000000,6680000000,7834000000,5178000000,3241000000,2660000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,309000000,309000000,,,,,,,,,4000000,474000000,None,2170000000,2170000000,77000000,None,None,783000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2015-09-30,7.04,5201000000,0.0,1071000000,728000000,274000000,1906000000,1906000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,439000000,600811000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,7875000000,0.0,0.0,0.0,0.0,None,4235000000,5000000,None,162.38,107.12,-23.0189,9387000000,1531000000,1411000000,6518000000,7856000000,5107000000,3241000000,2869000000,9.4,None,238.59,59.56
2025-12-28,FISV,0.0,9.4,None,,None,530000000,530000000,,,,,,,,,4000000,480800000,None,2170000000,2170000000,77000000,None,None,746000000,None,None,179000000,,,,,0.0,-0.61,662000000,841000000,2.65,2015-06-30,7.04,5204000000,0.0,1071000000,728000000,274000000,1940000000,1940000000,None,None,None,None,None,None,None,None,None,516438000,None,None,None,0.0,,409000000,662000000,438000000,492872000,None,None,None,,,,,0.52,1.28,1.575,,,,,,,,0.0,,None,2025-10-29,quarterly,2.04,None,pre-market,None,7657000000,0.0,0.0,0.0,0.0,None,4236000000,5000000,None,162.38,107.12,-23.0189,9588000000,1714000000,1336000000,6445000000,7874000000,5109000000,3241000000,3143000000,9.4,None,238.59,59.56
